"Total_Absenteeism_Hours","Total_Employees","Total_Aval_Hours","Payment_Date","Departament_id","Absenteeism_Type_id"
520.85,293,20553,"20170325",18,2
31.5,293,20553,"20170325",18,7
4.3,293,20553,"20170325",18,5
80,293,20553,"20170325",18,6
42.5,294,20673,"20170408",18,3
8,294,20673,"20170408",18,4
160,294,20673,"20170408",18,9
445.04,294,20673,"20170408",18,2
32,294,20673,"20170408",18,7
80,294,20673,"20170408",18,5
80,294,20673,"20170408",18,6
65,296,20753,"20170422",18,3
56,296,20753,"20170422",18,4
152,296,20753,"20170422",18,9
345.35,296,20753,"20170422",18,2
80,296,20753,"20170422",18,5
80,296,20753,"20170422",18,6
76,297,20753,"20170506",18,3
80,297,20753,"20170506",18,9
480.78,297,20753,"20170506",18,2
24,297,20753,"20170506",18,7
40,297,20753,"20170506",18,5
80,297,20753,"20170506",18,6
99,298,20741,"20170520",18,3
8,298,20741,"20170520",18,4
128,298,20741,"20170520",18,9
285.9,298,20741,"20170520",18,2
0,298,20741,"20170520",18,5
80,298,20741,"20170520",18,6
153,299,20801,"20170603",18,3
168,299,20801,"20170603",18,9
185.7,299,20801,"20170603",18,2
0,299,20801,"20170603",18,5
80,299,20801,"20170603",18,6
190.7,296,20561,"20170617",18,3
40,296,20561,"20170617",18,4
68,296,20561,"20170617",18,8
160,296,20561,"20170617",18,9
274.7,296,20561,"20170617",18,2
9,296,20561,"20170617",18,5
80,296,20561,"20170617",18,6
221.9,297,20664,"20170701",18,3
14,297,20664,"20170701",18,4
160,297,20664,"20170701",18,9
369.8,297,20664,"20170701",18,2
73,297,20664,"20170701",18,5
80,297,20664,"20170701",18,6
175,295,20581,"20170715",18,3
14.5,295,20581,"20170715",18,4
40,295,20581,"20170715",18,8
160,295,20581,"20170715",18,9
154,295,20581,"20170715",18,2
120,295,20581,"20170715",18,5
80,295,20581,"20170715",18,6
76.8,296,20641,"20170729",18,3
160,296,20641,"20170729",18,9
310.7,296,20641,"20170729",18,2
120,296,20641,"20170729",18,5
80,296,20641,"20170729",18,6
93,296,20681,"20170812",18,3
24,296,20681,"20170812",18,4
160,296,20681,"20170812",18,9
377.5,296,20681,"20170812",18,2
107.66,296,20681,"20170812",18,5
80,296,20681,"20170812",18,6
125.6,296,20521,"20170826",18,3
28,296,20521,"20170826",18,4
160,296,20521,"20170826",18,9
311.5,296,20521,"20170826",18,2
142.2,296,20521,"20170826",18,5
80,296,20521,"20170826",18,6
46.5,296,20469,"20170909",18,3
24,296,20469,"20170909",18,4
160,296,20469,"20170909",18,9
339.38,296,20469,"20170909",18,2
148,296,20469,"20170909",18,5
80,296,20469,"20170909",18,6
34.77,296,20461,"20170923",18,3
8,296,20461,"20170923",18,4
160,296,20461,"20170923",18,9
563.88,296,20461,"20170923",18,2
161,296,20461,"20170923",18,5
32,296,20461,"20170923",18,6
29.7,298,20581,"20171007",18,3
71,298,20581,"20171007",18,4
160,298,20581,"20171007",18,9
374.9,298,20581,"20171007",18,2
162.24,298,20581,"20171007",18,5
155.5,296,20581,"20171021",18,3
24,296,20581,"20171021",18,4
160,296,20581,"20171021",18,9
231.04,296,20581,"20171021",18,2
202.28,296,20581,"20171021",18,5
206.1,295,20541,"20171104",18,3
8,295,20541,"20171104",18,4
168,295,20541,"20171104",18,9
615.6,295,20541,"20171104",18,2
24,295,20541,"20171104",18,7
80,295,20541,"20171104",18,5
305.8,301,20911,"20171118",18,3
16,301,20911,"20171118",18,4
160,301,20911,"20171118",18,9
429.9,301,20911,"20171118",18,2
93.24,301,20911,"20171118",18,5
149.4,303,21061,"20171202",18,3
12,303,21061,"20171202",18,8
160,303,21061,"20171202",18,9
318.33,303,21061,"20171202",18,2
120.59,303,21061,"20171202",18,5
174.7,302,20981,"20171216",18,3
24,302,20981,"20171216",18,4
23.7,302,20981,"20171216",18,8
160,302,20981,"20171216",18,9
420,302,20981,"20171216",18,2
80,302,20981,"20171216",18,5
162.5,302,20981,"20171230",18,3
8,302,20981,"20171230",18,4
160,302,20981,"20171230",18,9
506.05,302,20981,"20171230",18,2
90.76,302,20981,"20171230",18,5
119.6,300,20741,"20180113",18,3
12,300,20741,"20180113",18,4
34,300,20741,"20180113",18,8
160,300,20741,"20180113",18,9
476.2,300,20741,"20180113",18,2
8,300,20741,"20180113",18,7
80,300,20741,"20180113",18,5
74,299,20701,"20180127",18,3
24,299,20701,"20180127",18,4
46,299,20701,"20180127",18,8
160,299,20701,"20180127",18,9
670.17,299,20701,"20180127",18,2
80,299,20701,"20180127",18,5
51.9,299,20701,"20180210",18,3
4,299,20701,"20180210",18,4
8,299,20701,"20180210",18,8
160,299,20701,"20180210",18,9
619.06,299,20701,"20180210",18,2
95.73,299,20701,"20180210",18,5
45.3,297,20469,"20180224",18,3
160,297,20469,"20180224",18,9
520.9,297,20469,"20180224",18,2
103,297,20469,"20180224",18,5
50.7,296,20574,"20180310",18,3
64,296,20574,"20180310",18,4
160,296,20574,"20180310",18,9
441.5,296,20574,"20180310",18,2
15,296,20574,"20180310",18,7
80,296,20574,"20180310",18,5
223,297,20644,"20180324",18,3
80,297,20644,"20180324",18,4
160,297,20644,"20180324",18,9
432,297,20644,"20180324",18,2
10,297,20644,"20180324",18,7
80,297,20644,"20180324",18,5
143,297,20684,"20180407",18,3
43,297,20684,"20180407",18,4
168,297,20684,"20180407",18,9
356.4,297,20684,"20180407",18,2
20,297,20684,"20180407",18,7
106.3,297,20684,"20180407",18,5
148.5,298,20629,"20180421",18,3
16,298,20629,"20180421",18,4
160,298,20629,"20180421",18,9
455.61,298,20629,"20180421",18,2
40,298,20629,"20180421",18,7
142.99,298,20629,"20180421",18,5
227.7,304,20921,"20180505",18,3
20,304,20921,"20180505",18,4
5.2,304,20921,"20180505",18,8
168,304,20921,"20180505",18,9
379.15,304,20921,"20180505",18,2
16,304,20921,"20180505",18,7
189.52,304,20921,"20180505",18,5
232.2,304,20944,"20180519",18,3
17.5,304,20944,"20180519",18,4
240,304,20944,"20180519",18,9
397.2,304,20944,"20180519",18,2
35,304,20944,"20180519",18,7
132.28,304,20944,"20180519",18,5
237.2,305,20961,"20180602",18,3
30.5,305,20961,"20180602",18,4
160,305,20961,"20180602",18,9
388.21,305,20961,"20180602",18,2
15,305,20961,"20180602",18,7
97.84,305,20961,"20180602",18,5
307.3,303,20904,"20180616",18,3
28,303,20904,"20180616",18,4
160,303,20904,"20180616",18,9
436.35,303,20904,"20180616",18,2
91.07,303,20904,"20180616",18,5
371.2,301,20784,"20180630",18,3
8,301,20784,"20180630",18,4
2.5,301,20784,"20180630",18,8
160,301,20784,"20180630",18,9
535.55,301,20784,"20180630",18,2
85.82,301,20784,"20180630",18,5
180.8,300,20724,"20180714",18,3
8,300,20724,"20180714",18,4
160,300,20724,"20180714",18,9
381.88,300,20724,"20180714",18,2
0,300,20724,"20180714",18,7
20,300,20724,"20180714",18,5
335.9,300,20701,"20180728",18,3
18,300,20701,"20180728",18,8
184,300,20701,"20180728",18,9
355.45,300,20701,"20180728",18,2
0,300,20701,"20180728",18,5
283,301,20741,"20180811",18,3
56,301,20741,"20180811",18,4
47.5,301,20741,"20180811",18,8
160,301,20741,"20180811",18,9
300.83,301,20741,"20180811",18,2
42.9,301,20741,"20180811",18,5
118.9,296,20541,"20180825",18,3
24,296,20541,"20180825",18,4
160,296,20541,"20180825",18,9
493.35,296,20541,"20180825",18,2
23.18,296,20541,"20180825",18,5
195.1,295,20501,"20180908",18,3
56,295,20501,"20180908",18,4
160,295,20501,"20180908",18,9
432.55,295,20501,"20180908",18,2
2.21,295,20501,"20180908",18,5
240.1,294,20421,"20180922",18,3
16,294,20421,"20180922",18,4
1,294,20421,"20180922",18,8
160,294,20421,"20180922",18,9
627.45,294,20421,"20180922",18,2
24,294,20421,"20180922",18,7
12.31,294,20421,"20180922",18,5
198.4,294,20401,"20181006",18,3
3,294,20401,"20181006",18,4
1.5,294,20401,"20181006",18,8
160,294,20401,"20181006",18,9
429.25,294,20401,"20181006",18,2
16,294,20401,"20181006",18,7
0.73,294,20401,"20181006",18,5
171,293,20361,"20181020",18,3
160,293,20361,"20181020",18,9
485.9,293,20361,"20181020",18,2
14.13,293,20361,"20181020",18,5
145.4,290,20244,"20181103",18,3
4,290,20244,"20181103",18,4
24.5,290,20244,"20181103",18,8
160,290,20244,"20181103",18,9
509.65,290,20244,"20181103",18,2
15.14,290,20244,"20181103",18,5
71,300,20621,"20181117",18,3
16,300,20621,"20181117",18,4
160,300,20621,"20181117",18,9
400.35,300,20621,"20181117",18,2
5.61,300,20621,"20181117",18,5
48,300,20621,"20181117",18,6
44.2,302,20701,"20181201",18,3
24,302,20701,"20181201",18,4
160,302,20701,"20181201",18,9
358.05,302,20701,"20181201",18,2
18.62,302,20701,"20181201",18,5
72,302,20701,"20181201",18,6
87.2,301,20589,"20181215",18,3
4,301,20589,"20181215",18,4
2,301,20589,"20181215",18,8
160,301,20589,"20181215",18,9
488.52,301,20589,"20181215",18,2
72.57,301,20589,"20181215",18,5
40,301,20589,"20181215",18,6
47.5,300,20621,"20181229",18,3
24,300,20621,"20181229",18,4
160,300,20621,"20181229",18,9
380.33,300,20621,"20181229",18,2
111.99,300,20621,"20181229",18,5
293.31,296,20237,"20190112",18,3
92,296,20237,"20190112",18,4
160,296,20237,"20190112",18,9
686.41,296,20237,"20190112",18,2
20.95,296,20237,"20190112",18,5
190.4,296,20252,"20190126",18,3
26.5,296,20252,"20190126",18,4
160,296,20252,"20190126",18,9
497.33,296,20252,"20190126",18,2
8,296,20252,"20190126",18,7
32.19,296,20252,"20190126",18,5
127.2,295,20284,"20190209",18,3
136,295,20284,"20190209",18,4
168,295,20284,"20190209",18,9
513.5,295,20284,"20190209",18,2
46.8,295,20284,"20190209",18,5
104.6,293,20132,"20190223",18,3
24,293,20132,"20190223",18,4
160,293,20132,"20190223",18,9
402.34,293,20132,"20190223",18,2
16,293,20132,"20190223",18,7
34.5,293,20132,"20190223",18,5
51.8,298,20429,"20190309",18,3
16,298,20429,"20190309",18,4
160,298,20429,"20190309",18,9
544.14,298,20429,"20190309",18,2
104.78,298,20429,"20190309",18,5
184.3,294,20149,"20190323",18,3
16,294,20149,"20190323",18,4
160,294,20149,"20190323",18,9
512.6,294,20149,"20190323",18,2
67.04,294,20149,"20190323",18,5
216.2,290,19919,"20190406",18,3
8,290,19919,"20190406",18,4
18.2,290,19919,"20190406",18,8
160,290,19919,"20190406",18,9
549.65,290,19919,"20190406",18,2
400.1,289,19852,"20190420",18,3
13,289,19852,"20190420",18,4
160,289,19852,"20190420",18,9
496.35,289,19852,"20190420",18,2
8,289,19852,"20190420",18,7
7.63,289,19852,"20190420",18,5
382.7,287,19709,"20190504",18,3
24.5,287,19709,"20190504",18,4
160,287,19709,"20190504",18,9
361.65,287,19709,"20190504",18,2
24.97,287,19709,"20190504",18,5
180,285,19589,"20190518",18,3
45.8,285,19589,"20190518",18,4
160,285,19589,"20190518",18,9
368.44,285,19589,"20190518",18,2
20,285,19589,"20190518",18,7
25.45,285,19589,"20190518",18,5
64,285,19589,"20190518",18,6
90.5,283,19429,"20190601",18,3
32,283,19429,"20190601",18,4
3.5,283,19429,"20190601",18,8
160,283,19429,"20190601",18,9
399.25,283,19429,"20190601",18,2
4,283,19429,"20190601",18,7
44.14,283,19429,"20190601",18,5
168,283,19429,"20190601",18,6
196,280,19332,"20190615",18,3
160,280,19332,"20190615",18,9
400.52,280,19332,"20190615",18,2
77.3,280,19332,"20190615",18,5
240,280,19332,"20190615",18,6
124.44,280,19332,"20190629",18,3
6,280,19332,"20190629",18,4
4,280,19332,"20190629",18,8
160,280,19332,"20190629",18,9
460.71,280,19332,"20190629",18,2
20,280,19332,"20190629",18,7
142.24,280,19332,"20190629",18,5
87,280,19332,"20190629",18,6
17,89,7064,"20130720",19,4
124.2,89,7064,"20130720",19,2
8,90,7112,"20130803",19,4
77.1,90,7112,"20130803",19,2
32,90,7158,"20130817",19,4
84.4,90,7158,"20130817",19,2
113.65,88,7034,"20130831",19,2
63.9,89,7114,"20130914",19,2
133.4,87,7018,"20130928",19,2
8,86,7018,"20131012",19,3
0,86,7018,"20131012",19,9
89.3,86,7018,"20131012",19,2
5.5,88,7146,"20131026",19,3
133.52,88,7146,"20131026",19,2
73.75,86,7018,"20131109",19,2
95,86,7046,"20131123",19,3
64,86,7046,"20131123",19,4
111.4,86,7046,"20131123",19,2
80,86,7046,"20131207",19,3
24,86,7046,"20131207",19,4
58.6,86,7046,"20131207",19,2
80,87,7078,"20131221",19,3
24,87,7078,"20131221",19,4
63.3,87,7078,"20131221",19,2
8,86,7046,"20140104",19,3
156.09,86,7046,"20140104",19,2
21.3,86,7008,"20140118",19,3
165.35,86,7008,"20140118",19,2
454,86,7008,"20140201",19,3
68.4,86,7008,"20140201",19,2
564.1,85,6968,"20140215",19,3
83.4,85,6968,"20140215",19,2
86,84,6920,"20140301",19,3
115.71,84,6920,"20140301",19,2
106.6,83,6872,"20140315",19,3
50.8,83,6872,"20140315",19,2
56,83,6872,"20140329",19,3
58.5,83,6872,"20140329",19,2
161,83,6872,"20140412",19,2
86.1,83,6872,"20140426",19,2
34.5,83,6872,"20140510",19,3
121.9,83,6872,"20140510",19,2
52,84,6904,"20140524",19,3
87.3,84,6904,"20140524",19,2
58.5,86,7036,"20140607",19,3
67.6,86,7036,"20140607",19,2
66,86,7046,"20140621",19,3
206,86,7046,"20140621",19,4
129.15,86,7046,"20140621",19,2
112.5,84,6936,"20140705",19,3
16,84,6936,"20140705",19,4
118.35,84,6936,"20140705",19,2
23.5,85,6952,"20140719",19,3
16,85,6952,"20140719",19,4
57.58,85,6952,"20140719",19,2
19.5,83,6872,"20140802",19,3
85.63,83,6872,"20140802",19,2
8,83,6872,"20140802",19,7
16.5,83,6872,"20140816",19,3
24,83,6872,"20140816",19,4
105.7,83,6872,"20140816",19,2
74,82,6856,"20140830",19,3
123.8,82,6856,"20140830",19,2
64.5,83,6936,"20140913",19,3
17,83,6936,"20140913",19,8
69.9,83,6936,"20140913",19,2
74,83,6896,"20140927",19,3
128,83,6896,"20140927",19,4
9.5,83,6896,"20140927",19,8
71.35,83,6896,"20140927",19,2
24,83,6896,"20140927",19,5
71,83,6896,"20141011",19,3
16,83,6896,"20141011",19,4
121.05,83,6896,"20141011",19,2
80,83,6896,"20141011",19,5
24,83,6882,"20141025",19,4
119.15,83,6882,"20141025",19,2
66.53,84,6902,"20141108",19,2
23,84,6962,"20141122",19,3
24,84,6962,"20141122",19,4
87,84,6962,"20141122",19,2
80,86,7016,"20141206",19,3
24,86,7016,"20141206",19,4
67.85,86,7016,"20141206",19,2
75.55,83,6868,"20141220",19,2
24,80,6734,"20150103",19,4
72.12,80,6734,"20150103",19,2
90.3,85,7088,"20150117",19,3
1.3,85,7088,"20150117",19,4
81.3,85,7088,"20150117",19,2
106.5,82,6918,"20150131",19,3
21.3,82,6918,"20150131",19,2
91.4,83,6988,"20150214",19,3
18.2,83,6988,"20150214",19,2
91.4,83,6988,"20150228",19,3
43.1,83,6988,"20150228",19,2
80,82,6908,"20150314",19,3
99.4,82,6908,"20150314",19,2
16,83,6988,"20150328",19,3
16,83,6988,"20150328",19,4
94.35,83,6988,"20150328",19,2
16,82,6908,"20150411",19,4
78.2,82,6908,"20150411",19,2
37.05,81,6828,"20150425",19,2
62.2,81,6828,"20150509",19,2
33.4,81,6828,"20150523",19,2
45.2,85,6978,"20150606",19,2
40,83,6904,"20150620",19,3
75.75,83,6904,"20150620",19,2
2.4,84,6952,"20150704",19,3
110.2,84,6952,"20150704",19,2
74.95,84,6966,"20150718",19,2
72.85,85,7000,"20150801",19,2
36.9,84,6888,"20150815",19,2
40,81,6758,"20150829",19,4
108.7,81,6758,"20150829",19,2
14.5,79,6676,"20150912",19,4
56,79,6676,"20150912",19,8
98,79,6676,"20150912",19,2
108.1,77,6516,"20150926",19,2
11.2,78,6596,"20151010",19,4
173.7,78,6596,"20151010",19,2
5.6,79,6662,"20151024",19,4
65.55,79,6662,"20151024",19,2
8,79,6662,"20151107",19,3
70.7,79,6662,"20151107",19,2
6.7,79,6584,"20151121",19,3
8,79,6584,"20151121",19,4
82.7,79,6584,"20151121",19,2
24,78,6582,"20151205",19,3
64.53,78,6582,"20151205",19,2
100.8,77,6562,"20151219",19,2
129.9,78,6582,"20160102",19,2
24,80,6686,"20160116",19,4
44.7,80,6686,"20160116",19,2
66.6,80,6686,"20160130",19,2
48,81,6748,"20160213",19,4
332,81,6748,"20160213",19,2
83,80,6700,"20160227",19,3
32,80,6700,"20160227",19,4
196.55,80,6700,"20160227",19,2
80,81,6730,"20160312",19,3
24,81,6730,"20160312",19,4
153.45,81,6730,"20160312",19,2
80.1,81,6744,"20160326",19,3
24,81,6744,"20160326",19,4
126.9,81,6744,"20160326",19,2
103.2,80,6710,"20160409",19,3
69.8,80,6710,"20160409",19,2
80,80,6710,"20160423",19,3
19,80,6710,"20160423",19,4
98.05,80,6710,"20160423",19,2
64,78,6580,"20160507",19,3
137.3,78,6580,"20160507",19,2
80.9,79,6628,"20160521",19,2
5.4,83,6785,"20160604",19,3
78.3,83,6785,"20160604",19,2
24,84,6819,"20160618",19,4
66.4,84,6819,"20160618",19,2
75.4,85,6853,"20160702",19,2
68.5,86,6901,"20160716",19,2
103.32,87,6935,"20160730",19,2
60,85,6867,"20160813",19,8
59.21,85,6867,"20160813",19,2
43.6,85,6867,"20160827",19,2
135,83,6844,"20160910",19,2
8,82,6804,"20160924",19,4
101.85,82,6804,"20160924",19,2
6.4,81,6770,"20161008",19,3
147.71,81,6770,"20161008",19,2
11.9,81,6770,"20161022",19,3
228.3,81,6770,"20161022",19,2
16.5,81,6770,"20161105",19,3
148.85,81,6770,"20161105",19,2
2.2,81,6770,"20161119",19,3
7.5,81,6770,"20161119",19,4
78.2,81,6770,"20161119",19,2
10.5,80,6690,"20161203",19,4
94.49,80,6690,"20161203",19,2
3.2,81,6770,"20161217",19,3
133.86,81,6770,"20161217",19,2
6,82,6804,"20161231",19,3
8,82,6804,"20161231",19,4
94.75,82,6804,"20161231",19,2
45.05,79,6564,"20170114",19,2
5.3,79,6564,"20170128",19,3
24.2,79,6564,"20170128",19,2
54,80,6644,"20170211",19,3
36.2,80,6644,"20170211",19,2
80,79,6614,"20170225",19,3
174,79,6614,"20170225",19,2
77.62,79,6614,"20170311",19,2
22.75,79,6614,"20170325",19,4
66.61,79,6614,"20170325",19,2
75.1,79,6600,"20170408",19,2
8,79,6598,"20170422",19,4
29.81,79,6598,"20170422",19,2
12.8,78,6564,"20170506",19,3
44.95,78,6564,"20170506",19,2
8.8,79,6612,"20170520",19,3
8,79,6612,"20170520",19,4
89.9,79,6612,"20170520",19,2
42,82,6734,"20170603",19,3
45,82,6734,"20170603",19,4
27.95,82,6734,"20170603",19,2
24,81,6664,"20170617",19,3
271.91,81,6664,"20170617",19,2
86.2,80,6660,"20170701",19,3
55.2,80,6660,"20170701",19,2
86.2,79,6626,"20170715",19,3
24,79,6626,"20170715",19,4
76.7,79,6626,"20170715",19,2
93.25,79,6610,"20170729",19,3
24,79,6610,"20170729",19,4
75.5,79,6610,"20170729",19,2
23.75,80,6628,"20170812",19,2
15.8,77,6492,"20170826",19,2
48.9,75,6414,"20170909",19,2
71.9,75,6414,"20170923",19,2
50.45,77,6524,"20171007",19,2
10.5,76,6414,"20171021",19,4
47,76,6414,"20171021",19,2
22.2,76,6414,"20171104",19,2
19,74,6350,"20171118",19,2
21,75,6430,"20171202",19,2
67.3,76,6432,"20171216",19,2
80,75,6398,"20171230",19,3
117.8,75,6398,"20171230",19,2
80,74,6358,"20180113",19,3
86.2,74,6358,"20180113",19,2
80,76,6432,"20180127",19,3
8,76,6432,"20180127",19,8
45.5,76,6432,"20180127",19,2
80,77,6512,"20180210",19,3
18.6,77,6512,"20180210",19,2
80,77,6512,"20180224",19,3
44.5,77,6512,"20180224",19,2
80,76,6480,"20180310",19,3
24.55,76,6480,"20180310",19,2
8,76,6480,"20180324",19,4
38.65,76,6480,"20180324",19,2
24,77,6514,"20180407",19,4
87.1,77,6514,"20180407",19,2
16.8,77,6560,"20180421",19,4
82.94,77,6560,"20180421",19,2
0,77,6560,"20180421",19,5
41.82,77,6560,"20180505",19,2
8,78,6600,"20180519",19,8
37.6,78,6600,"20180519",19,2
124.7,80,6674,"20180602",19,2
48,80,6708,"20180616",19,4
28.4,80,6708,"20180616",19,2
76.1,81,6788,"20180630",19,2
8,78,6666,"20180714",19,4
25.3,78,6666,"20180714",19,2
16,82,6826,"20180728",19,4
43.46,82,6826,"20180728",19,2
16,81,6770,"20180811",19,4
54.1,81,6770,"20180811",19,2
127.8,79,6682,"20180825",19,2
211.5,79,6696,"20180908",19,2
175.2,80,6712,"20180922",19,2
6,80,6712,"20180922",19,5
80,80,6712,"20180922",19,6
99.65,80,6712,"20181006",19,2
80,80,6712,"20181006",19,6
11,83,6858,"20181020",19,8
112.4,83,6858,"20181020",19,2
40,83,6858,"20181020",19,6
97.7,82,6810,"20181103",19,2
8,81,6762,"20181117",19,4
102,81,6762,"20181117",19,2
24,80,6714,"20181201",19,4
78,80,6714,"20181201",19,2
25.4,81,6762,"20181215",19,2
60.44,80,6732,"20181229",19,2
34.2,93,7938,"20190112",19,2
59.1,82,6838,"20190126",19,2
61.4,83,6888,"20190209",19,2
129.1,84,6918,"20190223",19,2
56.64,83,6888,"20190309",19,2
25.2,81,6792,"20190323",19,4
15.51,81,6792,"20190323",19,2
50.5,80,6744,"20190406",19,2
38,79,6664,"20190420",19,4
38.5,79,6664,"20190420",19,2
5,80,6744,"20190504",19,2
33.6,82,6840,"20190518",19,2
27.9,82,6840,"20190601",19,2
103.05,82,6840,"20190615",19,2
24,82,6840,"20190615",19,7
54.7,82,6838,"20190629",19,2
192,236,18840,"20130720",20,3
41,236,18840,"20130720",20,4
116,236,18840,"20130720",20,10
92,236,18840,"20130720",20,9
391.55,236,18840,"20130720",20,2
84,236,18840,"20130720",20,7
0,236,18840,"20130720",20,5
265,236,18840,"20130720",20,6
