"Amount_Hours","Amount_Dollars","Payment_Date","Departament_id","Worked_Hours_Type_id"
6.1,209.85,"20180825",29,1
21,543.56,"20170826",29,1
1,17.38,"20170826",29,2
3.3,92.42,"20160827",29,1
0.1,1.94,"20160827",29,2
3,54.9,"20150829",29,2
0.1,2.64,"20140830",29,1
9,229.23,"20130831",29,1
27.3,762.76,"20160910",29,1
4.85,90.11,"20160910",29,2
6.8,186.43,"20150912",29,1
9,237.47,"20140913",29,1
9,229.23,"20130914",29,1
23.9,740.09,"20180922",29,1
0.5,15.32,"20170923",29,1
54.3,1523.33,"20160924",29,1
0.4,6.1,"20160924",29,2
3,82.35,"20150926",29,1
4.6,103.63,"20140927",29,1
6,152.82,"20130928",29,1
3,87.84,"20180908",29,1
2.6,42.64,"20180908",29,2
3.3,93.21,"20170909",29,1
10.76,359.30999999999995,"20190112",30,1
19.37,339.52,"20190112",30,2
7.82,232.14999999999998,"20180113",30,1
17.85,330.39,"20180113",30,2
26.590000000000003,794.42,"20170114",30,1
71.41,1314.76,"20170114",30,2
13.81,437.53999999999996,"20160116",30,1
1.7600000000000002,25.830000000000002,"20160116",30,2
11.290000000000001,453.7699999999999,"20150117",30,1
8.569999999999999,285.95,"20150117",30,2
10.44,391.82,"20140118",30,1
0.6,15.7,"20140118",30,2
4.5,87.21,"20160102",30,1
19.28,414.49,"20160102",30,2
8.64,333.97999999999996,"20190126",30,1
2.4699999999999998,48.95,"20190126",30,2
15.93,465.40000000000003,"20180127",30,1
14.06,271.5,"20180127",30,2
26.65,814.02,"20170128",30,1
29.310000000000006,526.0799999999999,"20170128",30,2
2.4,106.16,"20150103",30,1
9.700000000000001,222.79000000000002,"20150103",30,2
0.91,37.33,"20160130",30,1
6.61,134.2,"20160130",30,2
1.1800000000000002,38.44,"20150131",30,1
-3.79,-173.19,"20150131",30,2
10.74,266.26,"20140104",30,1
2,42.49,"20140104",30,2
5.189999999999999,179.18999999999994,"20151010",30,1
1.36,27.580000000000002,"20151010",30,2
4.14,174.92,"20141011",30,1
1.4400000000000002,23.630000000000003,"20141011",30,2
8.57,195.05,"20131012",30,1
13.21,394.46,"20181020",30,1
0.16000000000000003,2.9800000000000004,"20181020",30,2
22.72,715.2799999999999,"20171021",30,1
0.22,5.94,"20171021",30,2
47.949999999999996,1392.1799999999998,"20161022",30,1
14.939999999999998,253.61,"20161022",30,2
6.88,258.01,"20151024",30,1
0.8700000000000001,16.67,"20151024",30,2
41.60999999999999,1273.9400000000003,"20141025",30,1
1.19,27.799999999999997,"20141025",30,2
7.400000000000001,175.76,"20131026",30,1
0.05,0.71,"20131026",30,2
12.959999999999999,440.02,"20181006",30,1
4,76.5,"20181006",30,2
15.780000000000001,454.98,"20171007",30,1
0.17,4.5200000000000005,"20171007",30,2
45.66,1256.32,"20161008",30,1
8.67,176.10000000000002,"20161008",30,2
32.09,1029.51,"20181117",30,1
7.2,139.18,"20181117",30,2
9.56,387.34999999999997,"20171118",30,1
0.5800000000000001,10.33,"20171118",30,2
60.12,1704.57,"20161119",30,1
9.049999999999999,180.15000000000003,"20161119",30,2
16.040000000000003,575.4199999999998,"20151121",30,1
8.39,134.21999999999997,"20151121",30,2
5.15,192.28,"20141122",30,1
0.9700000000000001,19.82,"20141122",30,2
-1.5900000000000005,79.7,"20131123",30,1
10.32,341.59000000000003,"20181103",30,1
1.31,24.860000000000003,"20181103",30,2
20.29,644.28,"20171104",30,1
2.14,41.419999999999995,"20171104",30,2
48.900000000000006,1457.06,"20161105",30,1
8.280000000000001,146.5,"20161105",30,2
23.45,620.23,"20151107",30,1
0.99,20.049999999999997,"20151107",30,2
3.4099999999999997,138.10999999999999,"20141108",30,1
0.53,10.14,"20141108",30,2
19.59,447.85999999999996,"20131109",30,1
5.460000000000001,233.20000000000002,"20181201",30,1
7.52,123.41999999999999,"20181201",30,2
19.630000000000003,514.8199999999999,"20181215",30,1
0.36000000000000004,7.209999999999999,"20181215",30,2
41.02,1267.0900000000001,"20171216",30,1
1.0999999999999999,26.150000000000002,"20171216",30,2
45.33,1335.5700000000002,"20161217",30,1
1.040000000000001,73.48999999999998,"20161217",30,2
34.38,1086.66,"20151219",30,1
-13.54,-202.81999999999996,"20151219",30,2
9.06,293.88,"20171202",30,1
1.58,37.1,"20171202",30,2
3.3800000000000003,112.2,"20141220",30,1
1.36,29.409999999999997,"20141220",30,2
39.13999999999999,1206.8400000000001,"20131221",30,1
0.72,19.99,"20181229",30,1
1.42,26.189999999999998,"20181229",30,2
62.96000000000001,2001.3399999999997,"20161203",30,1
46.6,884.5600000000001,"20161203",30,2
6.88,279.58000000000004,"20171230",30,1
1.32,26.19,"20171230",30,2
23.77,584.5500000000002,"20161231",30,1
17.2,314.6199999999999,"20161231",30,2
15.14,478.83,"20151205",30,1
20.540000000000003,330.81999999999994,"20151205",30,2
5.87,243.86,"20141206",30,1
0.5,8.969999999999999,"20141206",30,2
24.04,738.4399999999999,"20131207",30,1
0.9,20.14,"20131207",30,2
3.39,109.53999999999999,"20140201",30,1
1.53,28.72,"20140201",30,2
17.84,483.41,"20180210",30,1
2.1799999999999997,46.190000000000005,"20180210",30,2
67.02,1880.02,"20170211",30,1
2.11,43.61,"20170211",30,2
17.29,620.27,"20160213",30,1
4.42,68.11000000000001,"20160213",30,2
6.05,213.95000000000002,"20150214",30,1
2.3000000000000003,54.78,"20150214",30,2
2.2399999999999998,79.79,"20140215",30,1
0.72,16.84,"20140215",30,2
5.78,143.28,"20190223",30,1
6.79,100.56,"20190223",30,2
21.400000000000002,704.6699999999998,"20180224",30,1
1.2799999999999998,27.44,"20180224",30,2
63.98,1995.17,"20170225",30,1
-26.38,-516.3,"20170225",30,2
18.02,481.58000000000004,"20160227",30,1
2.2700000000000005,40.76,"20160227",30,2
4.4799999999999995,178.94,"20150228",30,1
1.4300000000000004,29.400000000000002,"20150228",30,2
9.510000000000002,247.54999999999998,"20190209",30,1
6.3,90.31,"20190209",30,2
7.47,245.13,"20140301",30,1
0.25,5.630000000000001,"20140301",30,2
25.55,793.9,"20180310",30,1
2.88,66.41,"20180310",30,2
28.749999999999996,846.4599999999999,"20170311",30,1
3.0399999999999996,67.19000000000001,"20170311",30,2
21.180000000000003,631.98,"20160312",30,1
28.72,449.61,"20160312",30,2
9.889999999999999,356.63,"20150314",30,1
0.34,7.28,"20150314",30,2
6.5600000000000005,194.41000000000003,"20140315",30,1
10.85,289.21,"20190323",30,1
-3.45,-68.38,"20190323",30,2
8.31,277.23,"20180324",30,1
1.16,20.749999999999996,"20180324",30,2
128.84,3185.02,"20170325",30,1
0.8800000000000003,28.960000000000004,"20170325",30,2
25.67,798.14,"20160326",30,1
-23.01,-301.19,"20160326",30,2
12.39,310.16,"20150328",30,1
0.59,13.7,"20150328",30,2
15.719999999999999,531.4,"20140329",30,1
14.34,352.71000000000004,"20190309",30,1
0.37,5.95,"20190309",30,2
11.03,313.76,"20150411",30,1
0.86,15.95,"20150411",30,2
31.08,853.1599999999999,"20140412",30,1
20.92,454.87,"20190420",30,1
0.5,7.66,"20190420",30,2
46.739999999999995,1399.8999999999999,"20180421",30,1
1.86,45.01,"20180421",30,2
39.68,1112,"20170422",30,1
0.26,4.55,"20170422",30,2
28.98,951.1600000000001,"20160423",30,1
7.319999999999999,138.41000000000003,"20160423",30,2
32.199999999999996,1010.94,"20150425",30,1
2.67,75.63000000000001,"20150425",30,2
4.01,123.19,"20140426",30,1
13.8,398.93,"20190406",30,1
0.01,0.27,"20190406",30,2
27.01,820.56,"20180407",30,1
4.17,75.41999999999999,"20180407",30,2
-82.05,-1855.6999999999998,"20170408",30,1
0.72,13.48,"20170408",30,2
43.3,1602.15,"20160409",30,1
5.5600000000000005,88.27999999999999,"20160409",30,2
19.299999999999997,599.59,"20140510",30,1
0.09,1.79,"20140510",30,2
3.54,80.79,"20190518",30,1
28.180000000000003,816.1699999999998,"20180519",30,1
7.34,125.50999999999999,"20180519",30,2
-19.78,-66.88000000000002,"20170520",30,1
1.04,21.520000000000003,"20170520",30,2
27.3,834.5999999999999,"20160521",30,1
6.279999999999999,120.52,"20160521",30,2
8.569999999999999,288.06999999999994,"20150523",30,1
1.6400000000000001,45.11,"20150523",30,2
4.09,115.41999999999999,"20140524",30,1
2.3,41.11,"20140524",30,2
19.49,560.1500000000001,"20190504",30,1
17,238.68,"20190504",30,2
39.37,1249.48,"20180505",30,1
3.91,91.36,"20180505",30,2
28.01,883.1700000000001,"20170506",30,1
1.08,22.180000000000003,"20170506",30,2
52.459999999999994,1735.1,"20160507",30,1
6.329999999999998,114.64,"20160507",30,2
21.22,685.39,"20150509",30,1
1.3199999999999998,33.51,"20150509",30,2
11.780000000000001,369.34000000000003,"20190601",30,1
8,112.32,"20190601",30,2
12.229999999999999,353.46999999999997,"20190615",30,1
2.18,35.53,"20190615",30,2
50.96,1471.4899999999998,"20180616",30,1
4.53,95.09,"20180616",30,2
16.58,516.73,"20170617",30,1
1.4900000000000002,35.01,"20170617",30,2
34.910000000000004,1103.0100000000002,"20160618",30,1
2.0900000000000003,38.64999999999999,"20160618",30,2
13.07,407.13,"20180602",30,1
11.09,193.69000000000003,"20180602",30,2
24.890000000000004,655,"20150620",30,1
1.81,30.450000000000003,"20150620",30,2
14.85,458.25999999999993,"20140621",30,1
1.9300000000000002,34.14,"20140621",30,2
3.8500000000000005,119.22999999999999,"20190629",30,1
-6.98,-97.86,"20190629",30,2
47.1,1224.44,"20170603",30,1
2.38,65.67,"20170603",30,2
18.73,640.91,"20180630",30,1
3.88,63.510000000000005,"20180630",30,2
7.57,259.05,"20160604",30,1
29.18,487.17,"20160604",30,2
32.779999999999994,1053.98,"20150606",30,1
23.730000000000004,471.51000000000005,"20150606",30,2
8.04,173.73,"20140607",30,1
9.36,203.55,"20140607",30,2
16.040000000000003,558.34,"20170701",30,1
4.0600000000000005,77.78999999999999,"20170701",30,2
5.489999999999999,243.98000000000002,"20190713",30,1
0.97,15.280000000000001,"20190713",30,2
4.9399999999999995,151.22,"20180714",30,1
3.9200000000000004,84.31,"20180714",30,2
52.33,1567.22,"20170715",30,1
11.599999999999998,236.94,"20170715",30,2
10.19,302.63000000000005,"20160716",30,1
18.12,395.45,"20160716",30,2
27.23,874.25,"20150718",30,1
2.11,36.17999999999999,"20150718",30,2
9.77,354.31999999999994,"20140719",30,1
6.479999999999999,97.58,"20140719",30,2
18,529.76,"20160702",30,1
-9.53,-107.94999999999999,"20160702",30,2
33.550000000000004,1154.5000000000002,"20190727",30,1
35.1,697.79,"20190727",30,2
30.840000000000003,933.1300000000001,"20180728",30,1
1.1700000000000002,23.479999999999997,"20180728",30,2
11.93,430.15,"20170729",30,1
3.58,55.5,"20170729",30,2
38.43,1154.56,"20160730",30,1
3.3099999999999996,69.36,"20160730",30,2
0.7,19.14,"20150704",30,1
7.469999999999999,142.65,"20150704",30,2
26.360000000000003,809.6,"20140705",30,1
19.800000000000004,323.28999999999996,"20140705",30,2
29.92,697.9300000000001,"20150801",30,1
0.67,12.53,"20150801",30,2
8.91,357.23999999999995,"20190810",30,1
-35.080000000000005,-697.31,"20190810",30,2
16.22,415.67,"20180811",30,1
1.2000000000000002,25.69,"20180811",30,2
14.57,522.27,"20170812",30,1
-0.27,-6.620000000000001,"20170812",30,2
46.629999999999995,1259.9700000000003,"20160813",30,1
1.71,34.089999999999996,"20160813",30,2
12.09,409.49,"20150815",30,1
0.83,13.8,"20150815",30,2
42.27,1277.07,"20140816",30,1
1.7500000000000002,45.46999999999999,"20140816",30,2
14.39,464.63,"20140802",30,1
0.29000000000000004,7.619999999999999,"20140802",30,2
117.14,3796.4,"20180825",30,1
3.1500000000000004,51.39,"20180825",30,2
89.97,3142.54,"20170826",30,1
0.13,3.05,"20170826",30,2
99.61,2992.9300000000003,"20160827",30,1
20.790000000000003,449.32,"20160827",30,2
59.160000000000004,1939.16,"20150829",30,1
1.25,26.98,"20150829",30,2
44.55,1569.5900000000001,"20140830",30,1
1.66,38.18,"20140830",30,2
82.92999999999999,2616.1400000000003,"20130831",30,1
0.1,1.99,"20130831",30,2
24.18,658.72,"20160910",30,1
23.07,437.67999999999995,"20160910",30,2
9.37,224.82999999999998,"20150912",30,1
3.2200000000000006,71.37,"20150912",30,2
5.2,161.35000000000002,"20140913",30,1
1.3599999999999999,28.42,"20140913",30,2
6.589999999999998,209.09000000000003,"20130914",30,1
0.8,17.9,"20130914",30,2
26.97,728.01,"20180922",30,1
10.95,248.26,"20180922",30,2
47.91,1748.4499999999998,"20170923",30,1
0.9500000000000001,28.19,"20170923",30,2
54.43,1578.63,"20160924",30,1
8.06,134.5,"20160924",30,2
21.31,846.0600000000002,"20150926",30,1
0.7100000000000001,15.94,"20150926",30,2
11.309999999999999,318.09000000000003,"20140927",30,1
4.829999999999999,65.34,"20140927",30,2
9.94,308.89,"20130928",30,1
22.569999999999997,743.9200000000001,"20180908",30,1
58.50999999999999,1081.86,"20180908",30,2
19.7,740.02,"20170909",30,1
-2.6500000000000004,-43.41,"20170909",30,2
5.5,198.33,"20190126",32,1
49.5,816.26,"20181201",32,2
1,24.04,"20181229",32,2
15,371.03,"20190209",32,1
0.5,8.25,"20190209",32,2
4,98.94,"20190309",32,1
7,173.15,"20190420",32,1
5,180.3,"20190518",32,1
5,180.3,"20190615",32,1
3,49.47,"20190615",32,2
5,180.3,"20180922",32,1
1,39.53,"20180113",33,1
1,39.53,"20170114",33,1
2,75.96,"20160116",33,1
2,75.96,"20150117",33,1
10,372.3,"20140118",33,1
2,75.96,"20160102",33,1
1,37.98,"20160130",33,1
1,37.98,"20150131",33,1
2,74.46,"20140104",33,1
2,75.96,"20151010",33,1
1,37.98,"20141011",33,1
1,35.93,"20131012",33,1
1,39.53,"20171021",33,1
1,39.53,"20161022",33,1
1,37.98,"20151024",33,1
2,75.96,"20141025",33,1
2,74.46,"20131026",33,1
1,39.53,"20171007",33,1
2,79.05,"20161008",33,1
2,79.05,"20171118",33,1
2,79.05,"20161119",33,1
2,75.96,"20151121",33,1
2,75.96,"20141122",33,1
2,74.46,"20131123",33,1
2,79.05,"20171104",33,1
1,39.53,"20161105",33,1
2,75.96,"20151107",33,1
2,75.96,"20141108",33,1
1,37.23,"20131109",33,1
2,79.05,"20171202",33,1
1,37.98,"20141220",33,1
1,37.23,"20131221",33,1
2,79.05,"20161203",33,1
1,39.53,"20171230",33,1
1,39.53,"20161231",33,1
1,37.98,"20151205",33,1
2,75.96,"20141206",33,1
2,74.46,"20131207",33,1
1,37.23,"20140201",33,1
2,79.05,"20180210",33,1
1,39.53,"20170211",33,1
2,75.96,"20160213",33,1
2,75.96,"20150214",33,1
2,74.46,"20140215",33,1
4.5,139.77,"20140215",33,2
1,39.53,"20180224",33,1
2,79.05,"20170225",33,1
1,37.98,"20160227",33,1
2,75.96,"20150228",33,1
2,74.46,"20140301",33,1
2,79.05,"20170311",33,1
2,75.96,"20160312",33,1
2,75.96,"20150314",33,1
1,37.23,"20140315",33,1
2,79.05,"20170325",33,1
2,75.96,"20160326",33,1
2,75.96,"20150328",33,1
2,74.46,"20140329",33,1
1,37.98,"20150411",33,1
2,74.46,"20140412",33,1
2,79.05,"20170422",33,1
2,77.49,"20160423",33,1
2,75.96,"20150425",33,1
2,74.46,"20140426",33,1
2,79.05,"20170408",33,1
1,37.23,"20140510",33,1
2,77.49,"20160521",33,1
2,75.96,"20150523",33,1
2,74.46,"20140524",33,1
2,79.05,"20170506",33,1
2,77.49,"20160507",33,1
2,75.96,"20150509",33,1
2,79.05,"20170617",33,1
2,77.49,"20160618",33,1
1,15.15,"20180602",33,1
2,75.96,"20150620",33,1
2,74.46,"20140621",33,1
1,39.53,"20170603",33,1
6,90.9,"20180630",33,1
1,38.75,"20160604",33,1
1,37.98,"20150606",33,1
1,37.23,"20140607",33,1
2,79.05,"20170701",33,1
1,15.15,"20180714",33,1
2,79.05,"20170715",33,1
1,39.53,"20160716",33,1
2,75.96,"20150718",33,1
2,74.46,"20140719",33,1
1,38.75,"20160702",33,1
2,79.05,"20170729",33,1
2,79.05,"20160730",33,1
2,75.96,"20150704",33,1
1,37.23,"20140705",33,1
2,75.96,"20150801",33,1
1,39.53,"20170812",33,1
1,37.98,"20150815",33,1
2,74.46,"20140816",33,1
2,74.46,"20140802",33,1
1,39.53,"20170826",33,1
2,79.05,"20160827",33,1
1,37.98,"20150829",33,1
2,74.46,"20140830",33,1
1,35.93,"20130831",33,1
1,39.53,"20160910",33,1
1,37.98,"20150912",33,1
1,37.23,"20140913",33,1
1,35.93,"20130914",33,1
2,79.05,"20170923",33,1
2,79.05,"20160924",33,1
1,37.98,"20150926",33,1
2,75.96,"20140927",33,1
2,71.86,"20130928",33,1
1,39.53,"20170909",33,1
22.4,313.6,"20190112",1,8
1214.8,25937.1,"20190112",1,9
28.400000000000002,353.9,"20180113",1,8
1364.5,28239.839999999997,"20180113",1,9
17.2,206.4,"20170114",1,8
1372.3,27355.379999999997,"20170114",1,9
33.3,399.6,"20160116",1,8
1543.99,29939.129999999997,"20160116",1,9
45.8,468.65999999999997,"20150117",1,8
1667.4499999999998,30377.29,"20150117",1,9
63.2,642.91,"20140118",1,8
1572.9,27016.61,"20140118",1,9
44.3,531.6,"20160102",1,8
1063.8,19468.05,"20160102",1,9
-104.8,-1068.96,"20160102",1,10
16.8,235.2,"20190126",1,8
1296.7,28489.87,"20190126",1,9
16.8,235.2,"20180127",1,8
1261.1,27058.530000000002,"20180127",1,9
21.9,252.4,"20170128",1,8
1312.3,26393.06,"20170128",1,9
46.3,469.75,"20150103",1,8
842,15224.210000000001,"20150103",1,9
6.7,67,"20150103",1,11
28,336,"20160130",1,8
1351.5500000000002,26254.67,"20160130",1,9
16.4,165.64,"20150131",1,8
1515.5999999999997,27665.699999999997,"20150131",1,9
55.8,560.25,"20140104",1,8
881.6999999999999,15930.24,"20140104",1,9
142.6,2389.7700000000004,"20151010",1,8
1544.6200000000001,29802.42,"20151010",1,9
617.9,5231.82,"20151010",1,10
794.4000000000001,7435.21,"20151010",1,11
135.1,2086.3599999999997,"20141011",1,8
1892.6999999999998,35070.15,"20141011",1,9
626,5187.4400000000005,"20141011",1,10
653.3,6404.63,"20141011",1,11
180.5,2355.9700000000003,"20131012",1,8
1760.1,31882.65,"20131012",1,9
824.0500000000001,6801.43,"20131012",1,10
552.28,5331.7,"20131012",1,11
153.1,2713.55,"20181020",1,8
1563.5,32646.920000000002,"20181020",1,9
802.0500000000001,8080.9,"20181020",1,10
668.41,7514.17,"20181020",1,11
262.55,4182.12,"20171021",1,8
1479.7,30341.719999999998,"20171021",1,9
724.2,7057.37,"20171021",1,10
828.1500000000001,8421.15,"20171021",1,11
227.2,3611.2699999999995,"20161022",1,8
1476.1999999999998,29903.949999999997,"20161022",1,9
617.15,5529.95,"20161022",1,10
741.2,7537.15,"20161022",1,11
167.3,2841.02,"20151024",1,8
1552.77,30401.62,"20151024",1,9
718.5,5975.26,"20151024",1,10
753,7151.900000000001,"20151024",1,11
232.10000000000002,3688.04,"20141025",1,8
1787.1999999999998,33300.35,"20141025",1,9
621.1,5418.5599999999995,"20141025",1,10
915,8783.02,"20141025",1,11
204.3,2596.72,"20131026",1,8
1716.65,30567.809999999998,"20131026",1,9
757.1999999999999,6394.51,"20131026",1,10
594.88,5601.38,"20131026",1,11
102.3,1772.54,"20181006",1,8
1590.5,33225.64,"20181006",1,9
778.5999999999999,7924.6,"20181006",1,10
630.55,6968.42,"20181006",1,11
153,2576.95,"20171007",1,8
1575.1999999999998,32407.489999999998,"20171007",1,9
607.0999999999999,5933.96,"20171007",1,10
727.5,7372.67,"20171007",1,11
192.7,3196.8199999999997,"20161008",1,8
1509.5,30754.37,"20161008",1,9
684.5,6140.950000000001,"20161008",1,10
690.73,7091.6,"20161008",1,11
34.2,448.90999999999997,"20181117",1,8
1439.9,29584.23,"20181117",1,9
159.3,1593,"20181117",1,10
29.8,378.46,"20181117",1,11
41.599999999999994,457.1,"20171118",1,8
1554.1000000000001,31964.67,"20171118",1,9
79.8,758.1,"20171118",1,10
16.5,198,"20161119",1,8
1295.4,25944.190000000002,"20161119",1,9
160,1360,"20161119",1,10
35.3,361.62,"20161119",1,11
17.3,207.6,"20151121",1,8
1555.7,29674.16,"20151121",1,9
56.6,510.52,"20151121",1,10
68.7,708.61,"20141122",1,8
1569.2,26733.68,"20141122",1,9
140.6,1152.92,"20141122",1,10
67.4,708.23,"20141122",1,11
105.10000000000001,1088.95,"20131123",1,8
1571.8999999999999,27847.46,"20131123",1,9
256.15,2114.46,"20131123",1,10
61.4,644.7,"20131123",1,11
108.6,2041.96,"20181103",1,8
1581.1999999999998,33163.35,"20181103",1,9
681.31,6944.1,"20181103",1,10
627.23,6900.610000000001,"20181103",1,11
163.1,2365.29,"20171104",1,8
1583.3,32105.760000000002,"20171104",1,9
584.35,5690.58,"20171104",1,10
563.6500000000001,5796.62,"20171104",1,11
151,2358.79,"20161105",1,8
1401.8,28508.730000000003,"20161105",1,9
450.29999999999995,3948.03,"20161105",1,10
501.92,5108.79,"20161105",1,11
112.4,1594.4299999999998,"20151107",1,8
1628.4,31793.35,"20151107",1,9
491.1,4219.32,"20151107",1,10
399.9,3733.26,"20151107",1,11
104.6,1581.1,"20141108",1,8
1776.1999999999998,32708.75,"20141108",1,9
305.1,2531.59,"20141108",1,10
463.9,4573.97,"20141108",1,11
182.1,2263.15,"20131109",1,8
1659.4,28916.100000000006,"20131109",1,9
561.4,4754.39,"20131109",1,10
381,3649.22,"20131109",1,11
38,505.35,"20181201",1,8
1151.1999999999998,23919.11,"20181201",1,9
8,80,"20181201",1,10
22.5,298.43,"20181215",1,8
1506.4,31755.47,"20181215",1,9
51.2,587.2,"20171216",1,8
1503.5,30882.530000000002,"20171216",1,9
21.1,244.2,"20161217",1,8
1478.3000000000002,30130.87,"20161217",1,9
79.9,838.95,"20161217",1,10
46,478.83,"20161217",1,11
112.3,1196.4,"20151219",1,8
1582.5,30066.019999999997,"20151219",1,9
47.1,538.35,"20171202",1,8
1161.3,24140.45,"20171202",1,9
60.300000000000004,618.11,"20141220",1,8
1525.8999999999999,26736.57,"20141220",1,9
